35548323,Acta Carsologica,10.3986/ac.v49i2-3.8849,https://ojs.zrc-sazu.si/carsologica/article/view/8849,Unknown,2020
35548699,ACS Agric Sci Technol,10.1021/acsagscitech.1c00270,https://pubs.acs.org/doi/10.1021/acsagscitech.1c00270,American Chemical Society (ACS),2022
35557745,Front Polit Sci,10.3389/fpos.2021.745898,https://www.frontiersin.org/journals/political-science/articles/10.3389/fpos.2021.745898/full,Unknown,2021
35571223,Austin J Gastroenterol,,,,2022
35572050,Appl Intell (Dordr),10.1007/s10489-022-03235-7,https://link.springer.com/article/10.1007/s10489-022-03235-7,Springer,2023
35573982,IEEE Trans Ed,10.1109/te.2018.2859411,https://ieeexplore.ieee.org/document/8434240/,IEEE,2019
35574063,S Afr Comput J,10.18489/sacj.v33i2.830,https://www.sacj.org.za/index.php/sacj/article/view/13865,Unknown,2021
35577740,Enferm Intensiva (Engl Ed),10.1016/j.enfie.2022.03.001,https://linkinghub.elsevier.com/retrieve/pii/S2529984022000258,ScienceDirect,2022
35578645,Adv Contin Discret Model,10.1186/s13662-022-03712-w,https://advancesincontinuousanddiscretemodels.springeropen.com/articles/10.1186/s13662-022-03712-w,Springer,2022
35578668,Energy Nexus,10.1016/j.nexus.2022.100080,https://linkinghub.elsevier.com/retrieve/pii/S2772427122000432,ScienceDirect,2022
35578699,J Breast Cancer Res,,,,2021
35582113,Policy Complex Sys,,,,2021
35582680,Empir Res Vocat Educ Train,10.1186/s40461-022-00134-6,https://ervet-journal.springeropen.com/articles/10.1186/s40461-022-00134-6,Springer,2022
35586778,Electron Compon Technol Conf,10.1109/ectc32862.2020.00251,https://ieeexplore.ieee.org/document/9159473/,IEEE,2020
35592644,Sleep Med X,10.1016/j.sleepx.2022.100048,https://linkinghub.elsevier.com/retrieve/pii/S2590142722000076,ScienceDirect,2022
35599983,Anthropol Humanism,10.1111/anhu.12377,https://anthrosource.onlinelibrary.wiley.com/doi/10.1111/anhu.12377,Wiley,2022
35600131,Int J Cardiol Congenit Heart Dis,10.1016/j.ijcchd.2022.100359,https://linkinghub.elsevier.com/retrieve/pii/S2666668522000428,ScienceDirect,2022
35600460,Child Lit Educ,10.1007/s10583-021-09458-5,https://link.springer.com/article/10.1007/s10583-021-09458-5,Springer,2022
35600562,Aust Soc Work,10.1080/0312407x.2021.1904265,https://www.tandfonline.com/doi/full/10.1080/0312407X.2021.1904265,Taylor & Francis,2022
35600635,J Public Health Policy Plan,,,,2021
35600793,Giant (Oxf),10.1016/j.giant.2022.100104,https://linkinghub.elsevier.com/retrieve/pii/S2666542522000157,ScienceDirect,2022
35602113,Electron Mark,10.1007/s12525-022-00521-7,https://link.springer.com/article/10.1007/s12525-022-00521-7,Springer,2022
35602260,Account Hist,10.1177/10323732211028366,https://journals.sagepub.com/doi/10.1177/10323732211028366,SAGE Publications,2022
35602468,Adv J,10.5399/osu/advjrnl.2.3.7,https://www.advancejournal.org/article/24819-who-is-okay-the-harm-of-one-dimensional-appraisals-of-women-scholars-during-covid-19-beyond?auth_token=68ZKG7FbfeNyjm-L7wwM,Unknown,2021
35610998,Med Image Underst Anal (2021),10.1007/978-3-030-80432-9_26,https://link.springer.com/chapter/10.1007/978-3-030-80432-9_26,Springer,2021
35615079,Vanderbilt Undergrad Res J,10.15695/vurj.v11i1.5096,https://vurj.vanderbilt.edu/index.php/vurj/article/view/5096,Unknown,2021
35615529,Comput Mater Contin,10.32604/cmc.2022.019447,https://www.techscience.com/cmc/v70n2/44637,Unknown,2022
35620199,Frameless,,,,2022
35634132,World Haptics Conf,10.1109/whc49131.2021.9517162,https://ieeexplore.ieee.org/document/9517162/,IEEE,2021
35634136,Potchefstroom Electron Law J,10.17159/1727-3781/2022/v25ia11118,https://perjournal.co.za/article/view/11118,Unknown,2022
35637879,Glob J Intellect Dev Disabil,10.19080/GJIDD.2021.08.555743,https://juniperpublishers.com/gjidd/GJIDD.MS.ID.555743.php,Unknown,2021
35646107,Bull Braz Math Soc,10.1007/s00574-021-00270-9,https://link.springer.com/article/10.1007/s00574-021-00270-9,Springer,2022
35647555,IEEE Open J Circuits Syst,10.1109/ojcas.2022.3169437,https://ieeexplore.ieee.org/document/9761164/,IEEE,2022
35647582,Currents (Ann Arbor),10.3998/ncidcurrents.1780,https://journals.publishing.umich.edu/currents/article/id/1780/,Unknown,2022
35655948,Financ Couns Plan,10.1891/jfcp-20-00047,https://connect.springerpub.com/content/sgrjfcp/33/1/66,Springer,2022
35655964,Asian Soc Work Policy Rev,10.1111/aswp.12227,https://onlinelibrary.wiley.com/doi/10.1111/aswp.12227,Wiley,2021
35656362,Optim Eng,10.1007/s11081-021-09604-4,https://link.springer.com/article/10.1007/s11081-021-09604-4,Springer,2022
35656556,J Interact Market,10.1177/10949968221076144,https://journals.sagepub.com/doi/10.1177/10949968221076144,SAGE Publications,2022
35662807,IEEE Int Conf Cloud Comput,10.1109/CLOUD53861.2021.00098,https://ieeexplore.ieee.org/document/9582159/,IEEE,2021
35662897,PEARC20 (2020),10.1145/3311790.3396621,https://dl.acm.org/doi/10.1145/3311790.3396621,Unknown,2020
35663148,Int Med (Antioch),10.5455/im.79688,https://www.ejmanager.com/fulltextpdf.php?mno=79688,Unknown,2021
35663476,J Orthop Physician Assist,10.2106/jbjs.jopa.20.00038,https://journals.lww.com/jbjsjopa/fulltext/2021/06000/foreign_body_misdiagnosed_as_myofascial_herniation.8.aspx,Unknown,2021
35663514,Real Time Syst (Dordr),10.1007/s11241-021-09375-2,https://link.springer.com/article/10.1007/s11241-021-09375-2,Springer,2022
35663826,Front Signal Process (Lausanne),10.3389/frsip.2022.813509,https://www.frontiersin.org/journals/signal-processing/articles/10.3389/frsip.2022.813509/full,Unknown,2022
35664374,Pap Appl Geogr,10.1080/23754931.2021.1947354,https://www.tandfonline.com/doi/full/10.1080/23754931.2021.1947354,Taylor & Francis,2022
35665057,Adolescents,10.3390/adolescents1030020,https://www.mdpi.com/2673-7051/1/3/20,Unknown,2021
35665072,Hearts (Basel),10.3390/hearts2040040,https://www.mdpi.com/2673-3846/2/4/40,Unknown,2021
35669063,Appl AI Lett,10.1002/ail2.63,https://onlinelibrary.wiley.com/doi/10.1002/ail2.63,Wiley,2022
35669451,Anim Dis,10.1186/s44149-022-00043-x,https://animaldiseases.biomedcentral.com/articles/10.1186/s44149-022-00043-x,BioMed Central (BMC),2022
35669533,Anal Sens,10.1002/anse.202100021,https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/anse.202100021,Wiley,2021
35673386,Arch Community Med,10.36959/547/653,https://scholars.direct/Articles/community-medicine/acm-4-012.php?jid=community-medicine,Unknown,2022
35673398,Math Sci (Karaj),10.1007/s40096-021-00390-9,https://link.springer.com/article/10.1007/s40096-021-00390-9,Springer,2022
35673544,Pediatr Pain Lett,,,,2021
35673624,Sleep Epidemiol,10.1016/j.sleepe.2021.100008,https://linkinghub.elsevier.com/retrieve/pii/S2667343621000081,ScienceDirect,2021
35676851,Recent Adv Drug Deliv Formul,10.2174/2667387816666220608115605,https://www.eurekaselect.com/article/124262,Unknown,2022
35677586,Biomechanics (Basel),10.3390/biomechanics2020020,https://www.mdpi.com/2673-7078/2/2/20,Unknown,2022
35677759,J Social Comput,10.23919/jsc.2021.0009,https://ieeexplore.ieee.org/document/9520815/,IEEE,2021
35692447,Discourse (Lond),10.1080/01596306.2020.1813089,https://www.tandfonline.com/doi/full/10.1080/01596306.2020.1813089,Taylor & Francis,2022
35692899,Elektrotech Informationstechnik,10.1007/s00502-021-00893-2,https://link.springer.com/article/10.1007/s00502-021-00893-2,Springer,2021
35693107,Math Sci (Karaj),10.1007/s40096-021-00398-1,https://link.springer.com/article/10.1007/s40096-021-00398-1,Springer,2022
35695832,MLCN Workshop (2020),10.1007/978-3-030-66843-3_14,https://link.springer.com/chapter/10.1007/978-3-030-66843-3_14,Springer,2020
35702528,Southwest J Pulm Crit Care Sleep,10.13175/swjpcc020-22,https://www.swjpcc.com/sleep/2022/5/16/assessing-depression-and-suicidality-among-recently-unemploy.html,Unknown,2022
35702916,Arch Bronconeumol (Engl Ed),10.1016/j.arbr.2021.06.007,https://linkinghub.elsevier.com/retrieve/pii/S1579212921002287,ScienceDirect,2021
35707717,J Vis Polit Commun,10.1386/jvpc_00011_1,https://intellectdiscover.com/content/journals/10.1386/jvpc_00011_1,Unknown,2020
35711293,J Eng Res (Ponta Grossa),10.22533/at.ed.317282219056,https://atenaeditora.com.br/catalogo/artigo-revista/a-machine-learning-based-approach-to-epileptic-seizure-prediction-using-electroencephalographic-signals,Unknown,2022
35712026,Curr Res Immunol,10.1016/j.crimmu.2022.05.005,https://linkinghub.elsevier.com/retrieve/pii/S2590255522000105,ScienceDirect,2022
35713581,Domain Adapt Represent Transf Afford Healthc AI Resour Divers Glob Health (2021),10.1007/978-3-030-87722-4_1,https://link.springer.com/chapter/10.1007/978-3-030-87722-4_1,Springer,2021
35713588,Domain Adapt Represent Transf Distrib Collab Learn (2020),10.1007/978-3-030-60548-3_9,https://link.springer.com/chapter/10.1007/978-3-030-60548-3_9,Springer,2020
35719324,J Dermatol Physician Assist,,,,2021
35719427,Proc Int Conf Ind Mech Eng Oper Manag,,,,2021
35720515,J Manag Control,10.1007/s00187-021-00328-1,https://link.springer.com/article/10.1007/s00187-021-00328-1,Springer,2021
35720835,IEEE Workshop Control Model. Power Electron,10.1109/compel52922.2021.9645959,https://ieeexplore.ieee.org/document/9645959/,IEEE,2020
35721364,Adv Small Anim Care,10.1016/j.yasa.2021.07.004,https://linkinghub.elsevier.com/retrieve/pii/S2666450X21000080,ScienceDirect,2021
35721784,J Bus Technol Law,,,,2021
35722026,J Mental Health Educ,,,,2022
35722451,Rev Int Organ,10.1007/s11558-021-09431-3,https://link.springer.com/article/10.1007/s11558-021-09431-3,Springer,2022
35722470,Discov Ment Health,10.1007/s44192-022-00016-z,https://link.springer.com/article/10.1007/s44192-022-00016-z,Springer,2022
35727723,J Nurs Stud Patient Care,,,,2022
35729955,Bull Malays Math Sci Soc,10.1007/s40840-022-01332-x,https://link.springer.com/article/10.1007/s40840-022-01332-x,Springer,2022
35734611,Magn Reson Lett,10.1016/j.mrl.2021.10.003,https://linkinghub.elsevier.com/retrieve/pii/S2772516221000334,ScienceDirect,2022
35747320,Phys Ther J Policy Adm Leadersh,,,,2018
35747899,Curr For Rep,10.1007/s40725-020-00110-x,https://link.springer.com/article/10.1007/s40725-020-00110-x,Springer,2020
35749067,Braz J Vet Med,10.29374/2527-2179.bjvm113720,https://bjvm.org.br/BJVM/article/view/1137,Unknown,2021
35749081,Glob J Emerg Med,,,,2022
35754780,Ecologies (Basel),10.3390/ecologies3020012,https://www.mdpi.com/2673-4133/3/2/12,Unknown,2022
35754978,Int Mater Rev,10.1080/09506608.2021.1946236,https://journals.sagepub.com/doi/full/10.1080/09506608.2021.1946236,SAGE Publications,2022
35755318,Lambda Nord,10.34041/ln.v27.741,http://lambdanordica.org/index.php/lambdanordica/article/view/741,Unknown,2021
35756076,Adv Ment Health,10.1080/18387357.2021.2010585,https://www.tandfonline.com/doi/full/10.1080/18387357.2021.2010585,Taylor & Francis,2022
35756077,J Manag Control,10.1007/s00187-022-00338-7,https://link.springer.com/article/10.1007/s00187-022-00338-7,Springer,2022
35756716,SN Bus Econ,10.1007/s43546-022-00248-9,https://link.springer.com/article/10.1007/s43546-022-00248-9,Springer,2022
35757512,Hemato,10.3390/hemato2040042,https://www.mdpi.com/2673-6357/2/4/42,Unknown,2021
35759332,J Pregnancy Neonatal Med,,,,2021
35762016,Fem Theory,10.1177/14647001221082299,https://journals.sagepub.com/doi/10.1177/14647001221082299,SAGE Publications,2022
35765567,People Anim,,,,2022
35775031,Proc ACM Program Lang,10.1145/3360551,https://dl.acm.org/doi/10.1145/3360551,Unknown,2019
35775870,Ophthalmic Med Image Anal (2020),10.1007/978-3-030-63419-3_13,https://link.springer.com/chapter/10.1007/978-3-030-63419-3_13,Springer,2020
35782306,IEEE Int Conf Nano Micro Eng Mol Syst,10.1109/nems54180.2022.9791160,https://ieeexplore.ieee.org/document/9791160/,IEEE,2022
35782373,Hepatol Forum,10.14744/hf.2021.2021.0006,https://hepatologyforum.org/article/78,Unknown,2022
35782466,Int J Med Stud,10.5195/ijms.2021.894,https://ijms.info/IJMS/article/view/894,Unknown,2021
35782526,Front Mol Med,10.3389/fmmed.2022.842558,https://www.frontiersin.org/journals/molecular-medicine/articles/10.3389/fmmed.2022.842558/full,Unknown,2022
35782533,Adv Biol Lab Educ,10.37590/able.v42.art23,https://www.ableweb.org/volumes/advances-abstract/?ResourceId=3931,Unknown,2022
35782633,Austin J Public Health Epidemiol,,,,2021
35783001,J Res Music Educ,10.1177/00224294211049425,https://journals.sagepub.com/doi/10.1177/00224294211049425,SAGE Publications,2022
35783002,J Res Music Educ,10.1177/00224294211034735,https://journals.sagepub.com/doi/10.1177/00224294211034735,SAGE Publications,2022
35783252,Theory Pract Rural Educ,10.3776/tpre.2022.v12n1p105-115,https://tpre.ecu.edu/index.php/tpre/article/view/816,Unknown,2022
35784394,Milan J Math,10.1007/s00032-022-00350-5,https://link.springer.com/article/10.1007/s00032-022-00350-5,Springer,2022
35789670,CEAS Space J,10.1007/s12567-022-00458-9,https://link.springer.com/article/10.1007/s12567-022-00458-9,Springer,2022
35789950,Nat Rev Psychol,10.1038/s44159-022-00085-5,https://www.nature.com/articles/s44159-022-00085-5,Nature Publishing Group,2022
35790097,EC Paediatr,,,,2022
35795541,J Agric Appl Econ Asssoc,10.1002/jaa2.8,https://onlinelibrary.wiley.com/doi/10.1002/jaa2.8,Wiley,2022
35799686,Acta Sci Paediatr,10.31080/aspe.2020.03.0312,https://www.actascientific.com/ASPE/pdf/ASPE-03-0312.pdf,Unknown,2020
35800213,Curr Top Phytochem,,,,2019
35811581,GEN Biotechnol,10.1089/genbio.2022.0015,https://www.liebertpub.com/doi/10.1089/genbio.2022.0015,Unknown,2022
35812358,J Eff Teach High Ed,10.36021/jethe.v5i1.244,https://jethe.org/index.php/jethe/article/view/244,Unknown,2022
35813191,Swallowing Rehabil,10.31115/sr.2020.3.1.23,http://journal.dysphagia.or.kr/journal/article.php?code=70313&vol=3,Unknown,2020
35813349,J Educ Emerg,10.33682/wxrd-x8fq,,Unknown,2021
35813459,Psychoanal Self Context,,,,2022
35814171,Online J Interprof Health Promot,,,,2021
35814621,Gastrointest Stromal Tumor,10.21037/gist-21-10,https://gist.amegroups.org/article/view/57416/html,Oxford University Press,2021
35814866,Salud Conducta Humana,,,,2021
35815334,Am Nurse J,,,,2021
35816662,J Pulm Med,,,,2021
35818537,Empirica (Dordr),10.1007/s10663-022-09546-9,https://link.springer.com/article/10.1007/s10663-022-09546-9,Springer,2022
35819137,J Nat Sci Illus,,,,2021
35822076,Eur J Educ Stud,10.46827/ejes.v8i12.4018,https://oapub.org/edu/index.php/ejes/article/view/4018,Unknown,2021
35822080,Found Data Sci,10.3934/fods.2021017,https://www.aimsciences.org/article/doi/10.3934/fods.2021017,Unknown,2021
35822128,Continence (Amst),10.1016/j.cont.2022.100470,https://linkinghub.elsevier.com/retrieve/pii/S2772973722007597,ScienceDirect,2022
35822176,Rev Cienc Ambient,10.15359/rca.56-1.10,,Unknown,2022
35822982,Atlanta Med Regist,,,,1884
35823189,Atlanta Med Regist,,,,1883
35826256,Atlanta Med Surg J,,,,1881
35826338,Atlanta Med Surg J,,,,1881
35827840,Atlanta Med Surg J (1884),,,,1899
35829613,Atlanta Med Surg J (1884),,,,1899
35832235,J Nucl Eng Radiat Sci,10.1115/1.4051723,https://asmedigitalcollection.asme.org/nuclearengineering/article/8/1/011312/1114499/New-Reactor-Safety-Measures-for-the-European,Unknown,2022
35832868,Int J Comput Commun Control,10.15837/ijccc.2018.1.3104,https://univagora.ro/jour/index.php/ijccc/article/view/3104,Unknown,2018
35836491,J Sustain Min,10.1016/j.jsm.2019.02.008,https://linkinghub.elsevier.com/retrieve/pii/S2300396018301721,ScienceDirect,2019
35844632,Open J Air Pollut,10.4236/ojap.2022.112003,https://www.scirp.org/journal/paperinformation?paperid=118002,Unknown,2022
35844961,Turkish J Nephrol,10.5152/turkjnephrol.2022.22358,https://turkjnephrol.org/en/covid-19-among-hospitalized-patients-with-kidney-disease-experience-at-a-us-midwestern-academic-medical-center-137079,Unknown,2022
35845034,Brain Netw Modul,10.4103/2773-2398.348254,https://journals.lww.com/bnam/fulltext/2022/01020/motor_cortex_inhibition_as_a_fibromyalgia.3.aspx,Unknown,2022
35847162,J Econ Race Policy,10.1007/s41996-022-00105-9,https://link.springer.com/article/10.1007/s41996-022-00105-9,Springer,2022
35847768,INFORMS J Appl Anal,10.1287/inte.2021.1095,https://pubsonline.informs.org/doi/10.1287/inte.2021.1095,Unknown,2022
35849649,Hisp Econ Outlook,,,,2017
35854857,Aust J Cancer Nurs,10.33235/ajcn.23.1.16-22,https://journals.cambridgemedia.com.au/login,Unknown,2022
35854880,IPEM Transl,10.1016/j.ipemt.2022.100006,https://linkinghub.elsevier.com/retrieve/pii/S2667258822000048,ScienceDirect,2022
35855077,Int J Mater Form,10.1007/s12289-022-01672-w,https://link.springer.com/article/10.1007/s12289-022-01672-w,Springer,2022
35855209,Nutraceuticals (Basel),10.3390/nutraceuticals2020005,https://www.mdpi.com/1661-3821/2/2/5,Unknown,2022
35855399,Salud Conducta Humana,,,,2021
35856072,PeerJ Anal Chem,10.7717/peerj-achem.20,https://peerj.com/articles/achem-20/,Unknown,2022
35856703,Augment Hum (2022),10.1145/3519391.3522752,https://dl.acm.org/doi/10.1145/3519391.3522752,Unknown,2022
35859689,J Oral Maxillofac Anesth,10.21037/joma-21-19,https://joma.amegroups.org/article/view/5541/html,Oxford University Press,2022
35865362,J Mater Res Technol,10.1016/j.jmrt.2021.12.044,https://linkinghub.elsevier.com/retrieve/pii/S2238785421014873,ScienceDirect,2022
35865655,Educ New Dev,,,,2022
35865711,J Prim Care Spec,10.4103/jopcs.jopcs_14_20,https://journals.lww.com/jopc/fulltext/2020/01010/landolfi_s_sign__a_riddle_for_primary_care.4.aspx,Unknown,2020
35873062,"Encyclopedia (Basel, 2021)",10.3390/encyclopedia1010012,https://www.mdpi.com/2673-8392/1/1/12,Unknown,2021
35873089,Math Appl Sci Eng,10.5206/mase/14537,https://ojs.lib.uwo.ca/index.php/mase/article/view/14537,Unknown,2022
35873094,Int J Robust Nonlinear Control,10.1002/rnc.5686,https://onlinelibrary.wiley.com/doi/10.1002/rnc.5686,Wiley,2021
35873946,J Tech Writ Commun,10.1177/00472816211044498,https://journals.sagepub.com/doi/10.1177/00472816211044498,SAGE Publications,2021
35874123,Wellbeing Space Soc,10.1016/j.wss.2022.100094,https://linkinghub.elsevier.com/retrieve/pii/S2666558122000239,ScienceDirect,2022
35875172,Public Health Rev (Minneap),,,,2022
35875186,Agrosyst Geosci Environ,10.1002/agg2.20067,https://acsess.onlinelibrary.wiley.com/doi/10.1002/agg2.20067,Wiley,2020
35875343,Appl Categ Struct,10.1007/s10485-021-09671-9,https://link.springer.com/article/10.1007/s10485-021-09671-9,Springer,2022
35876769,Compil Constr,10.1145/3497776.3517766,https://dl.acm.org/doi/10.1145/3497776.3517766,Unknown,2022
35880101,Case Rep Perinat Med,10.1515/crpm-2021-0013,https://www.degruyter.com/document/doi/10.1515/crpm-2021-0013/html,Unknown,2022
35880185,Peace Econ Peace Sci Public Policy,10.1515/peps-2020-0043,https://www.degruyter.com/document/doi/10.1515/peps-2020-0043/html,Unknown,2020
35881661,Adv Opt Technol,10.1515/aot-2021-0045,https://www.frontiersin.org/articles/10.1515/aot-2021-0045/pdf,Unknown,2021
35891631,J Korean Acad Psychiatr Ment Health Nurs,10.12934/jkpmhn.2022.31.2.181,https://www.jkpmhn.org/journal/view.php?doi=10.12934/jkpmhn.2022.31.2.181,Unknown,2022
35898568,Equal Divers Incl,10.1108/edi-06-2021-0149,https://www.emerald.com/insight/content/doi/10.1108/EDI-06-2021-0149/full/html,Unknown,2022
35903156,Arch Diabetes Obes,,,,2022
35903399,FACE (Thousand Oaks),10.1177/27325016221082229,https://journals.sagepub.com/doi/10.1177/27325016221082229,SAGE Publications,2022
35903416,J Mater Res Technol,10.1016/j.jmrt.2021.11.048,https://linkinghub.elsevier.com/retrieve/pii/S2238785421013260,ScienceDirect,2021
35903758,J Mar Bio Assoc India,10.6024/jmbai.2021.63.2.2195-06,http://mbai.org.in/php/journaldload.php?id=2601&bkid=127,Unknown,2021
35909807,J Asian Health,,,,2022
35910082,Batteries (Basel),10.3390/batteries8020019,https://www.mdpi.com/2313-0105/8/2/19,Unknown,2022
35910245,J Hist Socioling,10.1515/jhsl-2019-0016,https://www.degruyter.com/document/doi/10.1515/jhsl-2019-0016/html,Unknown,2021
35910690,Humanities (Basel),10.3390/h11010025,https://www.mdpi.com/2076-0787/11/1/25,Unknown,2022
35910714,Robotics (Basel),10.3390/robotics11010020,https://www.mdpi.com/2218-6581/11/1/20,Unknown,2022
35911090,J Risk Financ Manag,10.3390/jrfm15050209,https://www.mdpi.com/1911-8074/15/5/209,Unknown,2022
35911091,J Risk Financ Manag,10.3390/jrfm15050191,https://www.mdpi.com/1911-8074/15/5/191,Unknown,2022
35912277,Interv Radiol (Higashimatsuyama),10.22575/interventionalradiology.2021-0013,https://www.jstage.jst.go.jp/article/interventionalradiology/6/3/6_2021-0013/_article,Unknown,2021
35912286,J Lond Math Soc,10.1112/jlms.12539,https://onlinelibrary.wiley.com/doi/10.1112/jlms.12539,Wiley,2022
35915622,JCOM J Sci Commun,10.22323/2.21020205,https://jcom.sissa.it/article/pubid/JCOM_2102_2022_A05/,Unknown,2022
35915623,J Metamorph Geol,10.1111/jmg.12625,https://onlinelibrary.wiley.com/doi/10.1111/jmg.12625,Wiley,2022
35915820,Archit Intell,10.1007/s44223-022-00008-7,https://link.springer.com/article/10.1007/s44223-022-00008-7,Springer,2022
35915831,Orb Litt,10.1111/oli.12321,https://onlinelibrary.wiley.com/doi/10.1111/oli.12321,Wiley,2022
35915836,Neophilologus,10.1007/s11061-021-09718-1,https://link.springer.com/article/10.1007/s11061-021-09718-1,Springer,2022
35915842,J Socioling,10.1111/josl.12489,https://onlinelibrary.wiley.com/doi/10.1111/josl.12489,Wiley,2021
35919377,Proc (Int Conf Dependable Syst Netw),10.1109/dsn48987.2021.00052,https://ieeexplore.ieee.org/document/9505138/,IEEE,2021
35919497,Immunother Adv,10.1093/immadv/ltac008,https://academic.oup.com/immunotherapyadv/article/doi/10.1093/immadv/ltac008/6565632,Oxford University Press,2022
35919680,J Adv Periodontol Implant Dent,10.34172/japid.2021.010,https://japid.tbzmed.ac.ir/Article/japid-1156,Unknown,2021
35923293,Rev Mat,10.15517/rmta.v27i1.39952,https://revistas.ucr.ac.cr/index.php/matematica/article/view/39952,Unknown,2019
35924027,Math Comput Appl,10.3390/mca25040067,https://www.mdpi.com/2297-8747/25/4/67,Unknown,2020
35924275,Schweiz Z Polit,10.1111/spsr.12516,https://onlinelibrary.wiley.com/doi/10.1111/spsr.12516,Wiley,2022
35928984,Front Virtual Real,10.3389/frvir.2021.639478,https://www.frontiersin.org/journals/virtual-reality/articles/10.3389/frvir.2021.639478/full,Unknown,2021
35928985,Arch Nephrol Ren Stud,,,,2022
35935475,Front Syst Biol,10.3389/fsysb.2022.928387,https://www.frontiersin.org/journals/systems-biology/articles/10.3389/fsysb.2022.928387/full,Unknown,2022
35936107,J ASABE,10.13031/ja.14503,https://elibrary.asabe.org/abstract.asp?AID=53159&t=3&dabs=Y&redir=&redirType=,Unknown,2022
35936112,J Breast Cancer Res,,,,2021
35936213,Ann Mov Disord,10.4103/AOMD.AOMD_41_20,https://journals.lww.com/aomd/fulltext/2021/04020/morphometric_mapping_of_the_macrostructural.2.aspx,Unknown,2021
35936867,Flow (Camb),10.1017/flo.2022.8,https://www.cambridge.org/core/journals/flow/article/fluidic-operation-of-a-polymerbased-nanosensor-chip-for-analysing-single-molecules/1634FF1E914E82A015BD6B5A5AD365B0,Cambridge University Press,2022
35937564,Int J Arrhythmia,10.1186/s42444-022-00072-0,https://arrhythmia.biomedcentral.com/articles/10.1186/s42444-022-00072-0,BioMed Central (BMC),2022
35937615,Schweiz Z Polit,10.1111/spsr.12487,https://onlinelibrary.wiley.com/doi/10.1111/spsr.12487,Wiley,2021
35939279,ISOEN 2019 (2019),10.1109/ISOEN.2019.8823178,https://ieeexplore.ieee.org/document/8823178/,IEEE,2019
35939286,Complex Netw Their Appl X (2021),10.1007/978-3-030-93413-2_59,https://link.springer.com/chapter/10.1007/978-3-030-93413-2_59,Springer,2022
35942079,Int J Sel Assess,10.1111/ijsa.12394,https://onlinelibrary.wiley.com/doi/10.1111/ijsa.12394,Wiley,2022
35942171,Small Sci,10.1002/smsc.202200009,https://onlinelibrary.wiley.com/doi/10.1002/smsc.202200009,Wiley,2022
35942387,J Pharm Pract Res,10.1002/jppr.1817,https://onlinelibrary.wiley.com/doi/10.1002/jppr.1817,Wiley,2022
35945956,Trees For People,10.1016/j.tfp.2022.100312,https://linkinghub.elsevier.com/retrieve/pii/S2666719322001194,ScienceDirect,2022
35949207,EMJ Radiol,10.33590/emjradiol/19-00210,https://www.emjreviews.com/wp-content/uploads/2020/08/New-Frontiers-in-Placenta-Tissue-Imaging.pdf,Unknown,2020
35949271,Newborn (Clarksville),10.5005/jp-journals-11002-0021,https://www.newbornjournal.org/doi/pdf/10.5005/jp-journals-11002-0021,Unknown,2022
35949978,Int SoC Des Conf,10.1109/isocc53507.2021.9613906,https://ieeexplore.ieee.org/document/9613906/,IEEE,2021
35950725,Health Pol Res,,,,2022
35958100,JSFA Rep,10.1002/jsf2.21,https://onlinelibrary.wiley.com/doi/10.1002/jsf2.21,Wiley,2021
35959203,Fam Intim Partn Violence Q,,,,2020
35966389,Comput Syst Oncol,10.1002/cso2.1033,https://onlinelibrary.wiley.com/doi/10.1002/cso2.1033,Wiley,2022
35966398,Sol RRL,10.1002/solr.202100929,https://onlinelibrary.wiley.com/doi/10.1002/solr.202100929,Wiley,2022
35966450,J Water Process Eng,10.1016/j.jwpe.2022.103036,https://linkinghub.elsevier.com/retrieve/pii/S2214714422004809,ScienceDirect,2022
35966458,Electr Eng (Berl),10.1007/s00202-021-01474-4,https://link.springer.com/article/10.1007/s00202-021-01474-4,Springer,2022
35967512,Int J Child Care Educ Policy,10.1186/s40723-022-00101-4,https://ijccep.springeropen.com/articles/10.1186/s40723-022-00101-4,Springer,2022
35968226,LGBTQ Fam,10.1080/27703371.2022.2083040,https://www.tandfonline.com/doi/full/10.1080/27703371.2022.2083040,Taylor & Francis,2022
35969698,Interv Pulmonol (Middlet),,,,2022
35969715,Adv Neurol Neurosci Res,,,,2022
35971515,Asian Archaeol,10.1007/s41826-022-00052-2,https://link.springer.com/article/10.1007/s41826-022-00052-2,Springer,2022
35971529,J Int Pol Theory,10.1177/17550882211036635,https://journals.sagepub.com/doi/10.1177/17550882211036635,SAGE Publications,2022
35974718,Eur J Midwifery,10.18332/ejm/151550,"https://www.europeanjournalofmidwifery.eu/Women-s-experiences-of-pregnancy-after-gastric-bypass-surgery,151550,0,2.html",Unknown,2022
35974898,Smart Health (Amst),10.1016/j.smhl.2022.100308,https://linkinghub.elsevier.com/retrieve/pii/S2352648322000423,ScienceDirect,2022
35975027,AIMS Math,10.3934/math.2022059,http://www.aimspress.com/article/doi/10.3934/math.2022059,Unknown,2022
35975102,Open Occup Health Saf J,10.2174/1876216601103010031,https://benthamopen.com/ABSTRACT/TOOHSJ-3-31,Unknown,2014
35978582,J Acoust Soc Korea,10.7776/ASK.2022.41.1.076,http://koreascience.or.kr/article/JAKO202208954017999.page,Unknown,2022
